"latitude" "longitude" "elevation" "total_prcp" "t" "sin" "cos"
"7717" 47.0572 -109.9511 1310.6 107 1 0.5 0.866025403784439
"7718" 47.0572 -109.9511 1310.6 123 2 0.866025403784439 0.5
"7719" 47.0572 -109.9511 1310.6 47 3 1 6.12303176911189e-17
"7720" 47.0572 -109.9511 1310.6 280 4 0.866025403784439 -0.5
"7721" 47.0572 -109.9511 1310.6 855 5 0.5 -0.866025403784439
"7722" 47.0572 -109.9511 1310.6 663 6 1.22460635382238e-16 -1
"7723" 47.0572 -109.9511 1310.6 373 7 -0.5 -0.866025403784439
"7724" 47.0572 -109.9511 1310.6 960 8 -0.866025403784438 -0.5
"7725" 47.0572 -109.9511 1310.6 490 9 -1 -1.83690953073357e-16
"7726" 47.0572 -109.9511 1310.6 112 10 -0.866025403784439 0.5
"7727" 47.0572 -109.9511 1310.6 409 11 -0.5 0.866025403784438
"7728" 47.0572 -109.9511 1310.6 172 12 -2.44921270764475e-16 1
"7729" 47.0219 -107.8225 887 152 1 0.5 0.866025403784439
"7730" 47.0219 -107.8225 887 106 2 0.866025403784439 0.5
"7731" 47.0219 -107.8225 887 61 3 1 6.12303176911189e-17
"7732" 47.0219 -107.8225 887 429 4 0.866025403784439 -0.5
"7733" 47.0219 -107.8225 887 734 5 0.5 -0.866025403784439
"7734" 47.0219 -107.8225 887 850 6 1.22460635382238e-16 -1
"7735" 47.0219 -107.8225 887 403 7 -0.5 -0.866025403784439
"7736" 47.0219 -107.8225 887 694 8 -0.866025403784438 -0.5
"7737" 47.0219 -107.8225 887 987 9 -1 -1.83690953073357e-16
"7738" 47.0219 -107.8225 887 213 10 -0.866025403784439 0.5
"7739" 47.0219 -107.8225 887 269 11 -0.5 0.866025403784438
"7740" 47.0219 -107.8225 887 181 12 -2.44921270764475e-16 1
"7741" 48.6956 -106.3153 894.9 71 1 0.5 0.866025403784439
"7742" 48.6956 -106.3153 894.9 21 2 0.866025403784439 0.5
"7743" 48.6956 -106.3153 894.9 0 3 1 6.12303176911189e-17
"7744" 48.6956 -106.3153 894.9 286 4 0.866025403784439 -0.5
"7745" 48.6956 -106.3153 894.9 1068 5 0.5 -0.866025403784439
"7746" 48.6956 -106.3153 894.9 671 6 1.22460635382238e-16 -1
"7747" 48.6956 -106.3153 894.9 231 7 -0.5 -0.866025403784439
"7748" 48.6956 -106.3153 894.9 604 8 -0.866025403784438 -0.5
"7749" 48.6956 -106.3153 894.9 493 9 -1 -1.83690953073357e-16
"7750" 48.6956 -106.3153 894.9 21 10 -0.866025403784439 0.5
"7751" 48.6956 -106.3153 894.9 48 11 -0.5 0.866025403784438
"7752" 48.6956 -106.3153 894.9 102 12 -2.44921270764475e-16 1
"7753" 46.4178 -104.5164 847.3 139 1 0.5 0.866025403784439
"7754" 46.4178 -104.5164 847.3 105 2 0.866025403784439 0.5
"7755" 46.4178 -104.5164 847.3 134 3 1 6.12303176911189e-17
"7756" 46.4178 -104.5164 847.3 643 4 0.866025403784439 -0.5
"7757" 46.4178 -104.5164 847.3 1247 5 0.5 -0.866025403784439
"7758" 46.4178 -104.5164 847.3 818 6 1.22460635382238e-16 -1
"7759" 46.4178 -104.5164 847.3 412 7 -0.5 -0.866025403784439
"7760" 46.4178 -104.5164 847.3 169 8 -0.866025403784438 -0.5
"7761" 46.4178 -104.5164 847.3 516 9 -1 -1.83690953073357e-16
"7762" 46.4178 -104.5164 847.3 166 10 -0.866025403784439 0.5
"7763" 46.4178 -104.5164 847.3 311 11 -0.5 0.866025403784438
"7764" 46.4178 -104.5164 847.3 77 12 -2.44921270764475e-16 1
"7765" 47.675 -114.1906 917.4 281 1 0.5 0.866025403784439
"7766" 47.675 -114.1906 917.4 143 2 0.866025403784439 0.5
"7767" 47.675 -114.1906 917.4 193 3 1 6.12303176911189e-17
"7768" 47.675 -114.1906 917.4 507 4 0.866025403784439 -0.5
"7769" 47.675 -114.1906 917.4 726 5 0.5 -0.866025403784439
"7770" 47.675 -114.1906 917.4 1078 6 1.22460635382238e-16 -1
"7771" 47.675 -114.1906 917.4 163 7 -0.5 -0.866025403784439
"7772" 47.675 -114.1906 917.4 372 8 -0.866025403784438 -0.5
"7773" 47.675 -114.1906 917.4 419 9 -1 -1.83690953073357e-16
"7774" 47.675 -114.1906 917.4 368 10 -0.866025403784439 0.5
"7775" 47.675 -114.1906 917.4 635 11 -0.5 0.866025403784438
"7776" 47.675 -114.1906 917.4 604 12 -2.44921270764475e-16 1
"7777" 45.9717 -109.2536 1239.9 216 1 0.5 0.866025403784439
"7778" 45.9717 -109.2536 1239.9 161 2 0.866025403784439 0.5
"7779" 45.9717 -109.2536 1239.9 56 3 1 6.12303176911189e-17
"7780" 45.9717 -109.2536 1239.9 124 4 0.866025403784439 -0.5
"7781" 45.9717 -109.2536 1239.9 533 5 0.5 -0.866025403784439
"7782" 45.9717 -109.2536 1239.9 402 6 1.22460635382238e-16 -1
"7783" 45.9717 -109.2536 1239.9 419 7 -0.5 -0.866025403784439
"7784" 45.9717 -109.2536 1239.9 439 8 -0.866025403784438 -0.5
"7785" 45.9717 -109.2536 1239.9 309 9 -1 -1.83690953073357e-16
"7786" 45.9717 -109.2536 1239.9 120 10 -0.866025403784439 0.5
"7787" 45.9717 -109.2536 1239.9 215 11 -0.5 0.866025403784438
"7788" 45.9717 -109.2536 1239.9 165 12 -2.44921270764475e-16 1
"7789" 48.9975 -104.575 714.8 579 1 0.5 0.866025403784439
"7790" 48.9975 -104.575 714.8 29 2 0.866025403784439 0.5
"7791" 48.9975 -104.575 714.8 8 3 1 6.12303176911189e-17
"7792" 48.9975 -104.575 714.8 386 4 0.866025403784439 -0.5
"7793" 48.9975 -104.575 714.8 1333 5 0.5 -0.866025403784439
"7794" 48.9975 -104.575 714.8 0 6 1.22460635382238e-16 -1
"7795" 48.9975 -104.575 714.8 971 7 -0.5 -0.866025403784439
"7796" 48.9975 -104.575 714.8 905 8 -0.866025403784438 -0.5
"7797" 48.9975 -104.575 714.8 368 9 -1 -1.83690953073357e-16
"7798" 48.9975 -104.575 714.8 163 10 -0.866025403784439 0.5
"7799" 48.9975 -104.575 714.8 446 11 -0.5 0.866025403784438
"7800" 48.9975 -104.575 714.8 247 12 -2.44921270764475e-16 1
"7801" 47.4536 -104.3378 602.9 166 1 0.5 0.866025403784439
"7802" 47.4536 -104.3378 602.9 79 2 0.866025403784439 0.5
"7803" 47.4536 -104.3378 602.9 68 3 1 6.12303176911189e-17
"7804" 47.4536 -104.3378 602.9 190 4 0.866025403784439 -0.5
"7805" 47.4536 -104.3378 602.9 1407 5 0.5 -0.866025403784439
"7806" 47.4536 -104.3378 602.9 1048 6 1.22460635382238e-16 -1
"7807" 47.4536 -104.3378 602.9 307 7 -0.5 -0.866025403784439
"7808" 47.4536 -104.3378 602.9 439 8 -0.866025403784438 -0.5
"7809" 47.4536 -104.3378 602.9 448 9 -1 -1.83690953073357e-16
"7810" 47.4536 -104.3378 602.9 280 10 -0.866025403784439 0.5
"7811" 47.4536 -104.3378 602.9 365 11 -0.5 0.866025403784438
"7812" 47.4536 -104.3378 602.9 243 12 -2.44921270764475e-16 1
"7813" 47.2142 -113.5203 1249.7 392 1 0.5 0.866025403784439
"7814" 47.2142 -113.5203 1249.7 212 2 0.866025403784439 0.5
"7815" 47.2142 -113.5203 1249.7 493 3 1 6.12303176911189e-17
"7816" 47.2142 -113.5203 1249.7 461 4 0.866025403784439 -0.5
"7817" 47.2142 -113.5203 1249.7 675 5 0.5 -0.866025403784439
"7818" 47.2142 -113.5203 1249.7 879 6 1.22460635382238e-16 -1
"7819" 47.2142 -113.5203 1249.7 182 7 -0.5 -0.866025403784439
"7820" 47.2142 -113.5203 1249.7 380 8 -0.866025403784438 -0.5
"7821" 47.2142 -113.5203 1249.7 453 9 -1 -1.83690953073357e-16
"7822" 47.2142 -113.5203 1249.7 376 10 -0.866025403784439 0.5
"7823" 47.2142 -113.5203 1249.7 821 11 -0.5 0.866025403784438
"7824" 47.2142 -113.5203 1249.7 1011 12 -2.44921270764475e-16 1
"7825" 47.7283 -104.1469 589.2 198 1 0.5 0.866025403784439
"7826" 47.7283 -104.1469 589.2 90 2 0.866025403784439 0.5
"7827" 47.7283 -104.1469 589.2 74 3 1 6.12303176911189e-17
"7828" 47.7283 -104.1469 589.2 211 4 0.866025403784439 -0.5
"7829" 47.7283 -104.1469 589.2 1395 5 0.5 -0.866025403784439
"7830" 47.7283 -104.1469 589.2 806 6 1.22460635382238e-16 -1
"7831" 47.7283 -104.1469 589.2 660 7 -0.5 -0.866025403784439
"7832" 47.7283 -104.1469 589.2 509 8 -0.866025403784438 -0.5
"7833" 47.7283 -104.1469 589.2 603 9 -1 -1.83690953073357e-16
"7834" 47.7283 -104.1469 589.2 214 10 -0.866025403784439 0.5
"7835" 47.7283 -104.1469 589.2 423 11 -0.5 0.866025403784438
"7836" 47.7283 -104.1469 589.2 308 12 -2.44921270764475e-16 1
"7837" 45.3242 -105.9136 1193 207 1 0.5 0.866025403784439
"7838" 45.3242 -105.9136 1193 110 2 0.866025403784439 0.5
"7839" 45.3242 -105.9136 1193 79 3 1 6.12303176911189e-17
"7840" 45.3242 -105.9136 1193 665 4 0.866025403784439 -0.5
"7841" 45.3242 -105.9136 1193 1466 5 0.5 -0.866025403784439
"7842" 45.3242 -105.9136 1193 962 6 1.22460635382238e-16 -1
"7843" 45.3242 -105.9136 1193 298 7 -0.5 -0.866025403784439
"7844" 45.3242 -105.9136 1193 432 8 -0.866025403784438 -0.5
"7845" 45.3242 -105.9136 1193 96 9 -1 -1.83690953073357e-16
"7846" 45.3242 -105.9136 1193 70 10 -0.866025403784439 0.5
"7847" 45.3242 -105.9136 1193 132 11 -0.5 0.866025403784438
"7848" 45.3242 -105.9136 1193 150 12 -2.44921270764475e-16 1
"7849" 47.155 -110.2239 1307.3 167 1 0.5 0.866025403784439
"7850" 47.155 -110.2239 1307.3 140 2 0.866025403784439 0.5
"7851" 47.155 -110.2239 1307.3 35 3 1 6.12303176911189e-17
"7852" 47.155 -110.2239 1307.3 524 4 0.866025403784439 -0.5
"7853" 47.155 -110.2239 1307.3 885 5 0.5 -0.866025403784439
"7854" 47.155 -110.2239 1307.3 1123 6 1.22460635382238e-16 -1
"7855" 47.155 -110.2239 1307.3 445 7 -0.5 -0.866025403784439
"7856" 47.155 -110.2239 1307.3 1073 8 -0.866025403784438 -0.5
"7857" 47.155 -110.2239 1307.3 434 9 -1 -1.83690953073357e-16
"7858" 47.155 -110.2239 1307.3 107 10 -0.866025403784439 0.5
"7859" 47.155 -110.2239 1307.3 377 11 -0.5 0.866025403784438
"7860" 47.155 -110.2239 1307.3 283 12 -2.44921270764475e-16 1
"7861" 47.5933 -115.3594 725.4 257 1 0.5 0.866025403784439
"7862" 47.5933 -115.3594 725.4 171 2 0.866025403784439 0.5
"7863" 47.5933 -115.3594 725.4 284 3 1 6.12303176911189e-17
"7864" 47.5933 -115.3594 725.4 478 4 0.866025403784439 -0.5
"7865" 47.5933 -115.3594 725.4 571 5 0.5 -0.866025403784439
"7866" 47.5933 -115.3594 725.4 952 6 1.22460635382238e-16 -1
"7867" 47.5933 -115.3594 725.4 137 7 -0.5 -0.866025403784439
"7868" 47.5933 -115.3594 725.4 222 8 -0.866025403784438 -0.5
"7869" 47.5933 -115.3594 725.4 370 9 -1 -1.83690953073357e-16
"7870" 47.5933 -115.3594 725.4 309 10 -0.866025403784439 0.5
"7871" 47.5933 -115.3594 725.4 705 11 -0.5 0.866025403784438
"7872" 47.5933 -115.3594 725.4 776 12 -2.44921270764475e-16 1
"7873" 47.3392 -108.4992 885.4 148 1 0.5 0.866025403784439
"7874" 47.3392 -108.4992 885.4 77 2 0.866025403784439 0.5
"7875" 47.3392 -108.4992 885.4 56 3 1 6.12303176911189e-17
"7876" 47.3392 -108.4992 885.4 274 4 0.866025403784439 -0.5
"7877" 47.3392 -108.4992 885.4 687 5 0.5 -0.866025403784439
"7878" 47.3392 -108.4992 885.4 974 6 1.22460635382238e-16 -1
"7879" 47.3392 -108.4992 885.4 405 7 -0.5 -0.866025403784439
"7880" 47.3392 -108.4992 885.4 536 8 -0.866025403784438 -0.5
"7881" 47.3392 -108.4992 885.4 609 9 -1 -1.83690953073357e-16
"7882" 47.3392 -108.4992 885.4 38 10 -0.866025403784439 0.5
"7883" 47.3392 -108.4992 885.4 206 11 -0.5 0.866025403784438
"7884" 47.3392 -108.4992 885.4 231 12 -2.44921270764475e-16 1
"7885" 48.3119 -112.2492 1160.4 150 1 0.5 0.866025403784439
"7886" 48.3119 -112.2492 1160.4 24 2 0.866025403784439 0.5
"7887" 48.3119 -112.2492 1160.4 26 3 1 6.12303176911189e-17
"7888" 48.3119 -112.2492 1160.4 397 4 0.866025403784439 -0.5
"7889" 48.3119 -112.2492 1160.4 848 5 0.5 -0.866025403784439
"7890" 48.3119 -112.2492 1160.4 609 6 1.22460635382238e-16 -1
"7891" 48.3119 -112.2492 1160.4 413 7 -0.5 -0.866025403784439
"7892" 48.3119 -112.2492 1160.4 595 8 -0.866025403784438 -0.5
"7893" 48.3119 -112.2492 1160.4 369 9 -1 -1.83690953073357e-16
"7894" 48.3119 -112.2492 1160.4 58 10 -0.866025403784439 0.5
"7895" 48.3119 -112.2492 1160.4 121 11 -0.5 0.866025403784438
"7896" 48.3119 -112.2492 1160.4 113 12 -2.44921270764475e-16 1
"7897" 45.2925 -111.9444 1777.9 158 1 0.5 0.866025403784439
"7898" 45.2925 -111.9444 1777.9 74 2 0.866025403784439 0.5
"7899" 45.2925 -111.9444 1777.9 281 3 1 6.12303176911189e-17
"7900" 45.2925 -111.9444 1777.9 707 4 0.866025403784439 -0.5
"7901" 45.2925 -111.9444 1777.9 774 5 0.5 -0.866025403784439
"7902" 45.2925 -111.9444 1777.9 963 6 1.22460635382238e-16 -1
"7903" 45.2925 -111.9444 1777.9 280 7 -0.5 -0.866025403784439
"7904" 45.2925 -111.9444 1777.9 621 8 -0.866025403784438 -0.5
"7905" 45.2925 -111.9444 1777.9 299 9 -1 -1.83690953073357e-16
"7906" 45.2925 -111.9444 1777.9 295 10 -0.866025403784439 0.5
"7907" 45.2925 -111.9444 1777.9 504 11 -0.5 0.866025403784438
"7908" 45.2925 -111.9444 1777.9 202 12 -2.44921270764475e-16 1
"7909" 48.5003 -113.9847 959.5 398 1 0.5 0.866025403784439
"7910" 48.5003 -113.9847 959.5 200 2 0.866025403784439 0.5
"7911" 48.5003 -113.9847 959.5 431 3 1 6.12303176911189e-17
"7912" 48.5003 -113.9847 959.5 660 4 0.866025403784439 -0.5
"7913" 48.5003 -113.9847 959.5 883 5 0.5 -0.866025403784439
"7914" 48.5003 -113.9847 959.5 1681 6 1.22460635382238e-16 -1
"7915" 48.5003 -113.9847 959.5 336 7 -0.5 -0.866025403784439
"7916" 48.5003 -113.9847 959.5 483 8 -0.866025403784438 -0.5
"7917" 48.5003 -113.9847 959.5 1000 9 -1 -1.83690953073357e-16
"7918" 48.5003 -113.9847 959.5 600 10 -0.866025403784439 0.5
"7919" 48.5003 -113.9847 959.5 928 11 -0.5 0.866025403784438
"7920" 48.5003 -113.9847 959.5 1155 12 -2.44921270764475e-16 1
"7921" 46.9878 -104.1567 821.7 55 1 0.5 0.866025403784439
"7922" 46.9878 -104.1567 821.7 29 2 0.866025403784439 0.5
"7923" 46.9878 -104.1567 821.7 54 3 1 6.12303176911189e-17
"7924" 46.9878 -104.1567 821.7 449 4 0.866025403784439 -0.5
"7925" 46.9878 -104.1567 821.7 1509 5 0.5 -0.866025403784439
"7926" 46.9878 -104.1567 821.7 738 6 1.22460635382238e-16 -1
"7927" 46.9878 -104.1567 821.7 484 7 -0.5 -0.866025403784439
"7928" 46.9878 -104.1567 821.7 424 8 -0.866025403784438 -0.5
"7929" 46.9878 -104.1567 821.7 721 9 -1 -1.83690953073357e-16
"7930" 46.9878 -104.1567 821.7 124 10 -0.866025403784439 0.5
"7931" 46.9878 -104.1567 821.7 267 11 -0.5 0.866025403784438
"7932" 46.9878 -104.1567 821.7 74 12 -2.44921270764475e-16 1
"7933" 46.0306 -110.5056 1787.7 201 1 0.5 0.866025403784439
"7934" 46.0306 -110.5056 1787.7 145 2 0.866025403784439 0.5
"7935" 46.0306 -110.5056 1787.7 201 3 1 6.12303176911189e-17
"7936" 46.0306 -110.5056 1787.7 728 4 0.866025403784439 -0.5
"7937" 46.0306 -110.5056 1787.7 767 5 0.5 -0.866025403784439
"7938" 46.0306 -110.5056 1787.7 1062 6 1.22460635382238e-16 -1
"7939" 46.0306 -110.5056 1787.7 422 7 -0.5 -0.866025403784439
"7940" 46.0306 -110.5056 1787.7 935 8 -0.866025403784438 -0.5
"7941" 46.0306 -110.5056 1787.7 751 9 -1 -1.83690953073357e-16
"7942" 46.0306 -110.5056 1787.7 278 10 -0.866025403784439 0.5
"7943" 46.0306 -110.5056 1787.7 347 11 -0.5 0.866025403784438
"7944" 46.0306 -110.5056 1787.7 295 12 -2.44921270764475e-16 1
"7945" 45.3128 -107.9383 1007.4 135 1 0.5 0.866025403784439
"7946" 45.3128 -107.9383 1007.4 255 2 0.866025403784439 0.5
"7947" 45.3128 -107.9383 1007.4 119 3 1 6.12303176911189e-17
"7948" 45.3128 -107.9383 1007.4 630 4 0.866025403784439 -0.5
"7949" 45.3128 -107.9383 1007.4 1552 5 0.5 -0.866025403784439
"7950" 45.3128 -107.9383 1007.4 838 6 1.22460635382238e-16 -1
"7951" 45.3128 -107.9383 1007.4 168 7 -0.5 -0.866025403784439
"7952" 45.3128 -107.9383 1007.4 533 8 -0.866025403784438 -0.5
"7953" 45.3128 -107.9383 1007.4 199 9 -1 -1.83690953073357e-16
"7954" 45.3128 -107.9383 1007.4 146 10 -0.866025403784439 0.5
"7955" 45.3128 -107.9383 1007.4 421 11 -0.5 0.866025403784438
"7956" 45.3128 -107.9383 1007.4 0 12 -2.44921270764475e-16 1
"7957" 42.5467 -99.8517 767.5 219 1 0.5 0.866025403784439
"7958" 42.5467 -99.8517 767.5 111 2 0.866025403784439 0.5
"7959" 42.5467 -99.8517 767.5 369 3 1 6.12303176911189e-17
"7960" 42.5467 -99.8517 767.5 891 4 0.866025403784439 -0.5
"7961" 42.5467 -99.8517 767.5 825 5 0.5 -0.866025403784439
"7962" 42.5467 -99.8517 767.5 1881 6 1.22460635382238e-16 -1
"7963" 42.5467 -99.8517 767.5 599 7 -0.5 -0.866025403784439
"7964" 42.5467 -99.8517 767.5 614 8 -0.866025403784438 -0.5
"7965" 42.5467 -99.8517 767.5 490 9 -1 -1.83690953073357e-16
"7966" 42.5467 -99.8517 767.5 128 10 -0.866025403784439 0.5
"7967" 42.5467 -99.8517 767.5 73 11 -0.5 0.866025403784438
"7968" 42.5467 -99.8517 767.5 171 12 -2.44921270764475e-16 1
"7969" 41.6108 -99.9044 833 104 1 0.5 0.866025403784439
"7970" 41.6108 -99.9044 833 124 2 0.866025403784439 0.5
"7971" 41.6108 -99.9044 833 312 3 1 6.12303176911189e-17
"7972" 41.6108 -99.9044 833 680 4 0.866025403784439 -0.5
"7973" 41.6108 -99.9044 833 603 5 0.5 -0.866025403784439
"7974" 41.6108 -99.9044 833 2790 6 1.22460635382238e-16 -1
"7975" 41.6108 -99.9044 833 716 7 -0.5 -0.866025403784439
"7976" 41.6108 -99.9044 833 1430 8 -0.866025403784438 -0.5
"7977" 41.6108 -99.9044 833 263 9 -1 -1.83690953073357e-16
"7978" 41.6108 -99.9044 833 216 10 -0.866025403784439 0.5
"7979" 41.6108 -99.9044 833 87 11 -0.5 0.866025403784438
"7980" 41.6108 -99.9044 833 56 12 -2.44921270764475e-16 1
"7981" 41.5697 -101.6917 1112.8 124 1 0.5 0.866025403784439
"7982" 41.5697 -101.6917 1112.8 254 2 0.866025403784439 0.5
"7983" 41.5697 -101.6917 1112.8 305 3 1 6.12303176911189e-17
"7984" 41.5697 -101.6917 1112.8 902 4 0.866025403784439 -0.5
"7985" 41.5697 -101.6917 1112.8 523 5 0.5 -0.866025403784439
"7986" 41.5697 -101.6917 1112.8 982 6 1.22460635382238e-16 -1
"7987" 41.5697 -101.6917 1112.8 1893 7 -0.5 -0.866025403784439
"7988" 41.5697 -101.6917 1112.8 749 8 -0.866025403784438 -0.5
"7989" 41.5697 -101.6917 1112.8 297 9 -1 -1.83690953073357e-16
"7990" 41.5697 -101.6917 1112.8 209 10 -0.866025403784439 0.5
"7991" 41.5697 -101.6917 1112.8 114 11 -0.5 0.866025403784438
"7992" 41.5697 -101.6917 1112.8 25 12 -2.44921270764475e-16 1
"7993" 40.3706 -95.7469 295 215 1 0.5 0.866025403784439
"7994" 40.3706 -95.7469 295 289 2 0.866025403784439 0.5
"7995" 40.3706 -95.7469 295 849 3 1 6.12303176911189e-17
"7996" 40.3706 -95.7469 295 654 4 0.866025403784439 -0.5
"7997" 40.3706 -95.7469 295 1121 5 0.5 -0.866025403784439
"7998" 40.3706 -95.7469 295 1408 6 1.22460635382238e-16 -1
"7999" 40.3706 -95.7469 295 1320 7 -0.5 -0.866025403784439
"8000" 40.3706 -95.7469 295 1061 8 -0.866025403784438 -0.5
"8001" 40.3706 -95.7469 295 1464 9 -1 -1.83690953073357e-16
"8002" 40.3706 -95.7469 295 120 10 -0.866025403784439 0.5
"8003" 40.3706 -95.7469 295 442 11 -0.5 0.866025403784438
"8004" 40.3706 -95.7469 295 55 12 -2.44921270764475e-16 1
"8005" 40.2994 -96.75 395.3 96 1 0.5 0.866025403784439
"8006" 40.2994 -96.75 395.3 272 2 0.866025403784439 0.5
"8007" 40.2994 -96.75 395.3 589 3 1 6.12303176911189e-17
"8008" 40.2994 -96.75 395.3 901 4 0.866025403784439 -0.5
"8009" 40.2994 -96.75 395.3 1143 5 0.5 -0.866025403784439
"8010" 40.2994 -96.75 395.3 1278 6 1.22460635382238e-16 -1
"8011" 40.2994 -96.75 395.3 954 7 -0.5 -0.866025403784439
"8012" 40.2994 -96.75 395.3 1103 8 -0.866025403784438 -0.5
"8013" 40.2994 -96.75 395.3 1238 9 -1 -1.83690953073357e-16
"8014" 40.2994 -96.75 395.3 21 10 -0.866025403784439 0.5
"8015" 40.2994 -96.75 395.3 686 11 -0.5 0.866025403784438
"8016" 40.2994 -96.75 395.3 53 12 -2.44921270764475e-16 1
"8017" 40.1306 -99.8278 654.7 38 1 0.5 0.866025403784439
"8018" 40.1306 -99.8278 654.7 189 2 0.866025403784439 0.5
"8019" 40.1306 -99.8278 654.7 660 3 1 6.12303176911189e-17
"8020" 40.1306 -99.8278 654.7 1069 4 0.866025403784439 -0.5
"8021" 40.1306 -99.8278 654.7 594 5 0.5 -0.866025403784439
"8022" 40.1306 -99.8278 654.7 1951 6 1.22460635382238e-16 -1
"8023" 40.1306 -99.8278 654.7 554 7 -0.5 -0.866025403784439
"8024" 40.1306 -99.8278 654.7 1033 8 -0.866025403784438 -0.5
"8025" 40.1306 -99.8278 654.7 412 9 -1 -1.83690953073357e-16
"8026" 40.1306 -99.8278 654.7 69 10 -0.866025403784439 0.5
"8027" 40.1306 -99.8278 654.7 112 11 -0.5 0.866025403784438
"8028" 40.1306 -99.8278 654.7 51 12 -2.44921270764475e-16 1
"8029" 40.0644 -101.5436 939.1 31 1 0.5 0.866025403784439
"8030" 40.0644 -101.5436 939.1 140 2 0.866025403784439 0.5
"8031" 40.0644 -101.5436 939.1 528 3 1 6.12303176911189e-17
"8032" 40.0644 -101.5436 939.1 565 4 0.866025403784439 -0.5
"8033" 40.0644 -101.5436 939.1 571 5 0.5 -0.866025403784439
"8034" 40.0644 -101.5436 939.1 511 6 1.22460635382238e-16 -1
"8035" 40.0644 -101.5436 939.1 533 7 -0.5 -0.866025403784439
"8036" 40.0644 -101.5436 939.1 1024 8 -0.866025403784438 -0.5
"8037" 40.0644 -101.5436 939.1 93 9 -1 -1.83690953073357e-16
"8038" 40.0644 -101.5436 939.1 126 10 -0.866025403784439 0.5
"8039" 40.0644 -101.5436 939.1 89 11 -0.5 0.866025403784438
"8040" 40.0644 -101.5436 939.1 178 12 -2.44921270764475e-16 1
"8041" 41.0653 -102.0711 1029.9 46 1 0.5 0.866025403784439
"8042" 41.0653 -102.0711 1029.9 140 2 0.866025403784439 0.5
"8043" 41.0653 -102.0711 1029.9 419 3 1 6.12303176911189e-17
"8044" 41.0653 -102.0711 1029.9 701 4 0.866025403784439 -0.5
"8045" 41.0653 -102.0711 1029.9 389 5 0.5 -0.866025403784439
"8046" 41.0653 -102.0711 1029.9 1217 6 1.22460635382238e-16 -1
"8047" 41.0653 -102.0711 1029.9 698 7 -0.5 -0.866025403784439
"8048" 41.0653 -102.0711 1029.9 429 8 -0.866025403784438 -0.5
"8049" 41.0653 -102.0711 1029.9 54 9 -1 -1.83690953073357e-16
"8050" 41.0653 -102.0711 1029.9 124 10 -0.866025403784439 0.5
"8051" 41.0653 -102.0711 1029.9 102 11 -0.5 0.866025403784438
"8052" 41.0653 -102.0711 1029.9 112 12 -2.44921270764475e-16 1
"8053" 41.6681 -103.1039 1118.3 0 1 0.5 0.866025403784439
"8054" 41.6681 -103.1039 1118.3 302 2 0.866025403784439 0.5
"8055" 41.6681 -103.1039 1118.3 140 3 1 6.12303176911189e-17
"8056" 41.6681 -103.1039 1118.3 748 4 0.866025403784439 -0.5
"8057" 41.6681 -103.1039 1118.3 1259 5 0.5 -0.866025403784439
"8058" 41.6681 -103.1039 1118.3 1123 6 1.22460635382238e-16 -1
"8059" 41.6681 -103.1039 1118.3 1665 7 -0.5 -0.866025403784439
"8060" 41.6681 -103.1039 1118.3 533 8 -0.866025403784438 -0.5
"8061" 41.6681 -103.1039 1118.3 0 9 -1 -1.83690953073357e-16
"8062" 41.6681 -103.1039 1118.3 229 10 -0.866025403784439 0.5
"8063" 41.6681 -103.1039 1118.3 165 11 -0.5 0.866025403784438
"8064" 41.6681 -103.1039 1118.3 92 12 -2.44921270764475e-16 1
"8065" 41.7667 -99.1767 687.3 74 1 0.5 0.866025403784439
"8066" 41.7667 -99.1767 687.3 197 2 0.866025403784439 0.5
"8067" 41.7667 -99.1767 687.3 348 3 1 6.12303176911189e-17
"8068" 41.7667 -99.1767 687.3 563 4 0.866025403784439 -0.5
"8069" 41.7667 -99.1767 687.3 759 5 0.5 -0.866025403784439
"8070" 41.7667 -99.1767 687.3 2685 6 1.22460635382238e-16 -1
"8071" 41.7667 -99.1767 687.3 931 7 -0.5 -0.866025403784439
"8072" 41.7667 -99.1767 687.3 708 8 -0.866025403784438 -0.5
"8073" 41.7667 -99.1767 687.3 433 9 -1 -1.83690953073357e-16
"8074" 41.7667 -99.1767 687.3 563 10 -0.866025403784439 0.5
"8075" 41.7667 -99.1767 687.3 64 11 -0.5 0.866025403784438
"8076" 41.7667 -99.1767 687.3 122 12 -2.44921270764475e-16 1
"8077" 42.9131 -98.8511 550.5 281 1 0.5 0.866025403784439
"8078" 42.9131 -98.8511 550.5 263 2 0.866025403784439 0.5
"8079" 42.9131 -98.8511 550.5 465 3 1 6.12303176911189e-17
"8080" 42.9131 -98.8511 550.5 648 4 0.866025403784439 -0.5
"8081" 42.9131 -98.8511 550.5 1023 5 0.5 -0.866025403784439
"8082" 42.9131 -98.8511 550.5 1695 6 1.22460635382238e-16 -1
"8083" 42.9131 -98.8511 550.5 1675 7 -0.5 -0.866025403784439
"8084" 42.9131 -98.8511 550.5 1453 8 -0.866025403784438 -0.5
"8085" 42.9131 -98.8511 550.5 584 9 -1 -1.83690953073357e-16
"8086" 42.9131 -98.8511 550.5 208 10 -0.866025403784439 0.5
"8087" 42.9131 -98.8511 550.5 113 11 -0.5 0.866025403784438
"8088" 42.9131 -98.8511 550.5 165 12 -2.44921270764475e-16 1
